unit,sex,age,region,year,value
YR,T,Y72,DK,1981,11.3
YR,T,Y73,DK,1981,10.8
YR,T,Y74,DK,1981,10.2
YR,T,Y75,DK,1981,9.7
YR,T,Y76,DK,1981,9.1
YR,T,Y77,DK,1981,8.6
YR,T,Y78,DK,1981,8.2
YR,T,Y79,DK,1981,7.7
YR,T,Y8,DK,1981,67.1
YR,T,Y80,DK,1981,7.3
YR,T,Y81,DK,1981,6.9
YR,T,Y82,DK,1981,6.5
YR,T,Y83,DK,1981,6.1
YR,T,Y84,DK,1981,5.8
YR,T,Y9,DK,1981,66.1
YR,T,Y_GE85,DK,1981,5.4
YR,T,Y_LT1,DK,1981,74.3
YR,F,Y1,DK,1980,76.9
YR,F,Y10,DK,1980,68.1
YR,F,Y11,DK,1980,67.1
YR,F,Y12,DK,1980,66.1
YR,F,Y13,DK,1980,65.1
YR,F,Y14,DK,1980,64.1
YR,F,Y15,DK,1980,63.1
YR,F,Y16,DK,1980,62.1
YR,F,Y17,DK,1980,61.2
YR,F,Y18,DK,1980,60.2
YR,F,Y19,DK,1980,59.2
YR,F,Y2,DK,1980,75.9
YR,F,Y20,DK,1980,58.2
YR,F,Y21,DK,1980,57.3
YR,F,Y22,DK,1980,56.3
YR,F,Y23,DK,1980,55.3
YR,F,Y24,DK,1980,54.3
YR,F,Y25,DK,1980,53.4
YR,F,Y26,DK,1980,52.4
YR,F,Y27,DK,1980,51.4
YR,F,Y28,DK,1980,50.4
YR,F,Y29,DK,1980,49.5
YR,F,Y3,DK,1980,75.0
YR,F,Y30,DK,1980,48.5
YR,F,Y31,DK,1980,47.5
YR,F,Y32,DK,1980,46.6
YR,F,Y33,DK,1980,45.6
YR,F,Y34,DK,1980,44.6
YR,F,Y35,DK,1980,43.7
YR,F,Y36,DK,1980,42.7
YR,F,Y37,DK,1980,41.8
YR,F,Y38,DK,1980,40.8
YR,F,Y39,DK,1980,39.9
YR,F,Y4,DK,1980,74.0
YR,F,Y40,DK,1980,39.0
YR,F,Y41,DK,1980,38.0
YR,F,Y42,DK,1980,37.1
YR,F,Y43,DK,1980,36.2
YR,F,Y44,DK,1980,35.3
YR,F,Y45,DK,1980,34.4
YR,F,Y46,DK,1980,33.5
YR,F,Y47,DK,1980,32.6
YR,F,Y48,DK,1980,31.7
YR,F,Y49,DK,1980,30.8
YR,F,Y5,DK,1980,73.0
YR,F,Y50,DK,1980,30.0
YR,F,Y51,DK,1980,29.1
YR,F,Y52,DK,1980,28.2
YR,F,Y53,DK,1980,27.4
YR,F,Y54,DK,1980,26.5
YR,F,Y55,DK,1980,25.7
YR,F,Y56,DK,1980,24.9
YR,F,Y57,DK,1980,24.0
YR,F,Y58,DK,1980,23.2
YR,F,Y59,DK,1980,22.4
YR,F,Y6,DK,1980,72.0
YR,F,Y60,DK,1980,21.6
YR,F,Y61,DK,1980,20.8
YR,F,Y62,DK,1980,20.0
YR,F,Y63,DK,1980,19.2
YR,F,Y64,DK,1980,18.5
YR,F,Y65,DK,1980,17.7
YR,F,Y66,DK,1980,17.0
YR,F,Y67,DK,1980,16.2
YR,F,Y68,DK,1980,15.5
YR,F,Y69,DK,1980,14.7
YR,F,Y7,DK,1980,71.0
YR,F,Y70,DK,1980,14.0
YR,F,Y71,DK,1980,13.3
YR,F,Y72,DK,1980,12.7
YR,F,Y73,DK,1980,12.0
YR,F,Y74,DK,1980,11.4
YR,F,Y75,DK,1980,10.8
YR,F,Y76,DK,1980,10.1
YR,F,Y77,DK,1980,9.5
YR,F,Y78,DK,1980,9.0
YR,F,Y79,DK,1980,8.4
YR,F,Y8,DK,1980,70.0
YR,F,Y80,DK,1980,7.9
YR,F,Y81,DK,1980,7.4
YR,F,Y82,DK,1980,7.0
YR,F,Y83,DK,1980,6.6
YR,F,Y84,DK,1980,6.2
YR,F,Y9,DK,1980,69.0
YR,F,Y_GE85,DK,1980,5.8
YR,F,Y_LT1,DK,1980,77.3
YR,M,Y1,DK,1980,70.8
YR,M,Y10,DK,1980,62.1
YR,M,Y11,DK,1980,61.1
YR,M,Y12,DK,1980,60.1
YR,M,Y13,DK,1980,59.1
YR,M,Y14,DK,1980,58.1
YR,M,Y15,DK,1980,57.2
YR,M,Y16,DK,1980,56.2
YR,M,Y17,DK,1980,55.2
YR,M,Y18,DK,1980,54.3
YR,M,Y19,DK,1980,53.3
YR,M,Y2,DK,1980,69.9
YR,M,Y20,DK,1980,52.4
YR,M,Y21,DK,1980,51.5
YR,M,Y22,DK,1980,50.5
YR,M,Y23,DK,1980,49.6
YR,M,Y24,DK,1980,48.6
YR,M,Y25,DK,1980,47.7
YR,M,Y26,DK,1980,46.8
YR,M,Y27,DK,1980,45.8
YR,M,Y28,DK,1980,44.9
YR,M,Y29,DK,1980,44.0
YR,M,Y3,DK,1980,68.9
YR,M,Y30,DK,1980,43.0
YR,M,Y31,DK,1980,42.1
YR,M,Y32,DK,1980,41.1
YR,M,Y33,DK,1980,40.2
YR,M,Y34,DK,1980,39.2
YR,M,Y35,DK,1980,38.3
YR,M,Y36,DK,1980,37.4
YR,M,Y37,DK,1980,36.4
YR,M,Y38,DK,1980,35.5
YR,M,Y39,DK,1980,34.6
YR,M,Y4,DK,1980,68.0
YR,M,Y40,DK,1980,33.7
YR,M,Y41,DK,1980,32.8
YR,M,Y42,DK,1980,31.8
YR,M,Y43,DK,1980,30.9
YR,M,Y44,DK,1980,30.0
YR,M,Y45,DK,1980,29.1
YR,M,Y46,DK,1980,28.3
YR,M,Y47,DK,1980,27.4
YR,M,Y48,DK,1980,26.5
YR,M,Y49,DK,1980,25.6
YR,M,Y5,DK,1980,67.0
YR,M,Y50,DK,1980,24.8
YR,M,Y51,DK,1980,23.9
YR,M,Y52,DK,1980,23.1
YR,M,Y53,DK,1980,22.3
YR,M,Y54,DK,1980,21.5
YR,M,Y55,DK,1980,20.7
YR,M,Y56,DK,1980,19.9
YR,M,Y57,DK,1980,19.1
YR,M,Y58,DK,1980,18.4
YR,M,Y59,DK,1980,17.7
YR,M,Y6,DK,1980,66.0
YR,M,Y60,DK,1980,17.0
YR,M,Y61,DK,1980,16.3
YR,M,Y62,DK,1980,15.6
YR,M,Y63,DK,1980,14.9
YR,M,Y64,DK,1980,14.3
YR,M,Y65,DK,1980,13.6
YR,M,Y66,DK,1980,13.0
YR,M,Y67,DK,1980,12.4
YR,M,Y68,DK,1980,11.8
YR,M,Y69,DK,1980,11.2
YR,M,Y7,DK,1980,65.0
YR,M,Y70,DK,1980,10.7
YR,M,Y71,DK,1980,10.2
YR,M,Y72,DK,1980,9.6
YR,M,Y73,DK,1980,9.1
YR,M,Y74,DK,1980,8.7
YR,M,Y75,DK,1980,8.2
YR,M,Y76,DK,1980,7.8
YR,M,Y77,DK,1980,7.4
YR,M,Y78,DK,1980,7.0
YR,M,Y79,DK,1980,6.6
YR,M,Y8,DK,1980,64.0
YR,M,Y80,DK,1980,6.3
YR,M,Y81,DK,1980,5.9
YR,M,Y82,DK,1980,5.6
YR,M,Y83,DK,1980,5.3
YR,M,Y84,DK,1980,5.0
YR,M,Y9,DK,1980,63.1
YR,M,Y_GE85,DK,1980,4.6
YR,M,Y_LT1,DK,1980,71.2
YR,T,Y1,DK,1980,73.8
YR,T,Y10,DK,1980,65.0
YR,T,Y11,DK,1980,64.0
YR,T,Y12,DK,1980,63.0
YR,T,Y13,DK,1980,62.0
YR,T,Y14,DK,1980,61.1
YR,T,Y15,DK,1980,60.1
YR,T,Y16,DK,1980,59.1
YR,T,Y17,DK,1980,58.1
YR,T,Y18,DK,1980,57.2
YR,T,Y19,DK,1980,56.2
YR,T,Y2,DK,1980,72.9
YR,T,Y20,DK,1980,55.3
YR,T,Y21,DK,1980,54.3
YR,T,Y22,DK,1980,53.4
YR,T,Y23,DK,1980,52.4
YR,T,Y24,DK,1980,51.4
YR,T,Y25,DK,1980,50.5
YR,T,Y26,DK,1980,49.5
YR,T,Y27,DK,1980,48.6
YR,T,Y28,DK,1980,47.6
YR,T,Y29,DK,1980,46.7
YR,T,Y3,DK,1980,71.9
YR,T,Y30,DK,1980,45.7
YR,T,Y31,DK,1980,44.8
YR,T,Y32,DK,1980,43.8
YR,T,Y33,DK,1980,42.9
YR,T,Y34,DK,1980,41.9
YR,T,Y35,DK,1980,41.0
YR,T,Y36,DK,1980,40.0
YR,T,Y37,DK,1980,39.1
YR,T,Y38,DK,1980,38.1
YR,T,Y39,DK,1980,37.2
YR,T,Y4,DK,1980,70.9
YR,T,Y40,DK,1980,36.3
YR,T,Y41,DK,1980,35.4
YR,T,Y42,DK,1980,34.5
YR,T,Y43,DK,1980,33.5
YR,T,Y44,DK,1980,32.6
YR,T,Y45,DK,1980,31.7
YR,T,Y46,DK,1980,30.9
YR,T,Y47,DK,1980,30.0
YR,T,Y48,DK,1980,29.1
YR,T,Y49,DK,1980,28.2
YR,T,Y5,DK,1980,69.9
YR,T,Y50,DK,1980,27.4
YR,T,Y51,DK,1980,26.5
YR,T,Y52,DK,1980,25.7
YR,T,Y53,DK,1980,24.8
YR,T,Y54,DK,1980,24.0
YR,T,Y55,DK,1980,23.2
YR,T,Y56,DK,1980,22.4
YR,T,Y57,DK,1980,21.6
YR,T,Y58,DK,1980,20.8
YR,T,Y59,DK,1980,20.1
YR,T,Y6,DK,1980,69.0
YR,T,Y60,DK,1980,19.3
YR,T,Y61,DK,1980,18.6
YR,T,Y62,DK,1980,17.9
YR,T,Y63,DK,1980,17.1
YR,T,Y64,DK,1980,16.4
YR,T,Y65,DK,1980,15.7
YR,T,Y66,DK,1980,15.1
YR,T,Y67,DK,1980,14.4
YR,T,Y68,DK,1980,13.7
YR,T,Y69,DK,1980,13.1
YR,T,Y7,DK,1980,68.0
YR,T,Y70,DK,1980,12.5
YR,T,Y71,DK,1980,11.9
YR,T,Y72,DK,1980,11.3
YR,T,Y73,DK,1980,10.7
YR,T,Y74,DK,1980,10.2
YR,T,Y75,DK,1980,9.7
YR,T,Y76,DK,1980,9.1
YR,T,Y77,DK,1980,8.6
YR,T,Y78,DK,1980,8.1
YR,T,Y79,DK,1980,7.7
YR,T,Y8,DK,1980,67.0
YR,T,Y80,DK,1980,7.3
YR,T,Y81,DK,1980,6.8
YR,T,Y82,DK,1980,6.4
YR,T,Y83,DK,1980,6.0
YR,T,Y84,DK,1980,5.7
YR,T,Y9,DK,1980,66.0
YR,T,Y_GE85,DK,1980,5.3
YR,T,Y_LT1,DK,1980,74.2
YR,F,Y1,DK,1979,77.1
YR,F,Y10,DK,1979,68.3
YR,F,Y11,DK,1979,67.3
YR,F,Y12,DK,1979,66.3
YR,F,Y13,DK,1979,65.3
YR,F,Y14,DK,1979,64.3
YR,F,Y15,DK,1979,63.3
YR,F,Y16,DK,1979,62.4
YR,F,Y17,DK,1979,61.4
YR,F,Y18,DK,1979,60.4
YR,F,Y19,DK,1979,59.4
YR,F,Y2,DK,1979,76.1
YR,F,Y20,DK,1979,58.5
YR,F,Y21,DK,1979,57.5
YR,F,Y22,DK,1979,56.5
YR,F,Y23,DK,1979,55.5
YR,F,Y24,DK,1979,54.6
YR,F,Y25,DK,1979,53.6
YR,F,Y26,DK,1979,52.6
YR,F,Y27,DK,1979,51.6
YR,F,Y28,DK,1979,50.7
YR,F,Y29,DK,1979,49.7
YR,F,Y3,DK,1979,75.2
YR,F,Y30,DK,1979,48.7
YR,F,Y31,DK,1979,47.7
YR,F,Y32,DK,1979,46.8
YR,F,Y33,DK,1979,45.8
YR,F,Y34,DK,1979,44.8
YR,F,Y35,DK,1979,43.9
YR,F,Y36,DK,1979,42.9
YR,F,Y37,DK,1979,42.0
YR,F,Y38,DK,1979,41.0
YR,F,Y39,DK,1979,40.1
YR,F,Y4,DK,1979,74.2
YR,F,Y40,DK,1979,39.1
YR,F,Y41,DK,1979,38.2
YR,F,Y42,DK,1979,37.2
YR,F,Y43,DK,1979,36.3
YR,F,Y44,DK,1979,35.4
YR,F,Y45,DK,1979,34.5
YR,F,Y46,DK,1979,33.6
YR,F,Y47,DK,1979,32.7
YR,F,Y48,DK,1979,31.7
YR,F,Y49,DK,1979,30.9
YR,F,Y5,DK,1979,73.2
YR,F,Y50,DK,1979,30.0
YR,F,Y51,DK,1979,29.1
YR,F,Y52,DK,1979,28.3
YR,F,Y53,DK,1979,27.4
YR,F,Y54,DK,1979,26.6
YR,F,Y55,DK,1979,25.7
YR,F,Y56,DK,1979,24.9
YR,F,Y57,DK,1979,24.0
YR,F,Y58,DK,1979,23.2
YR,F,Y59,DK,1979,22.4
YR,F,Y6,DK,1979,72.2
YR,F,Y60,DK,1979,21.6
YR,F,Y61,DK,1979,20.8
YR,F,Y62,DK,1979,20.0
YR,F,Y63,DK,1979,19.2
YR,F,Y64,DK,1979,18.5
YR,F,Y65,DK,1979,17.7
YR,F,Y66,DK,1979,16.9
YR,F,Y67,DK,1979,16.2
YR,F,Y68,DK,1979,15.5
YR,F,Y69,DK,1979,14.7
YR,F,Y7,DK,1979,71.3
YR,F,Y70,DK,1979,14.0
YR,F,Y71,DK,1979,13.3
YR,F,Y72,DK,1979,12.7
YR,F,Y73,DK,1979,12.0
YR,F,Y74,DK,1979,11.4
YR,F,Y75,DK,1979,10.8
YR,F,Y76,DK,1979,10.2
YR,F,Y77,DK,1979,9.6
YR,F,Y78,DK,1979,9.0
YR,F,Y79,DK,1979,8.5
YR,F,Y8,DK,1979,70.3
YR,F,Y80,DK,1979,8.0
YR,F,Y81,DK,1979,7.5
YR,F,Y82,DK,1979,7.1
YR,F,Y83,DK,1979,6.6
YR,F,Y84,DK,1979,6.2
YR,F,Y9,DK,1979,69.3
YR,F,Y_GE85,DK,1979,5.8
YR,F,Y_LT1,DK,1979,77.5
YR,M,Y1,DK,1979,70.9
YR,M,Y10,DK,1979,62.2
YR,M,Y11,DK,1979,61.2
YR,M,Y12,DK,1979,60.3
YR,M,Y13,DK,1979,59.3
YR,M,Y14,DK,1979,58.3
YR,M,Y15,DK,1979,57.3
YR,M,Y16,DK,1979,56.4
YR,M,Y17,DK,1979,55.4
YR,M,Y18,DK,1979,54.4
YR,M,Y19,DK,1979,53.5
YR,M,Y2,DK,1979,70.0
YR,M,Y20,DK,1979,52.6
YR,M,Y21,DK,1979,51.7
YR,M,Y22,DK,1979,50.7
YR,M,Y23,DK,1979,49.8
YR,M,Y24,DK,1979,48.8
YR,M,Y25,DK,1979,47.9
YR,M,Y26,DK,1979,47.0
YR,M,Y27,DK,1979,46.0
YR,M,Y28,DK,1979,45.1
YR,M,Y29,DK,1979,44.1
YR,M,Y3,DK,1979,69.1
YR,M,Y30,DK,1979,43.2
YR,M,Y31,DK,1979,42.2
YR,M,Y32,DK,1979,41.3
YR,M,Y33,DK,1979,40.3
YR,M,Y34,DK,1979,39.4
YR,M,Y35,DK,1979,38.4
YR,M,Y36,DK,1979,37.5
YR,M,Y37,DK,1979,36.6
YR,M,Y38,DK,1979,35.6
YR,M,Y39,DK,1979,34.7
YR,M,Y4,DK,1979,68.1
YR,M,Y40,DK,1979,33.8
YR,M,Y41,DK,1979,32.9
YR,M,Y42,DK,1979,32.0
YR,M,Y43,DK,1979,31.1
YR,M,Y44,DK,1979,30.1
YR,M,Y45,DK,1979,29.2
YR,M,Y46,DK,1979,28.3
YR,M,Y47,DK,1979,27.5
YR,M,Y48,DK,1979,26.6
YR,M,Y49,DK,1979,25.7
YR,M,Y5,DK,1979,67.1
YR,M,Y50,DK,1979,24.9
YR,M,Y51,DK,1979,24.0
YR,M,Y52,DK,1979,23.2
YR,M,Y53,DK,1979,22.4
YR,M,Y54,DK,1979,21.6
YR,M,Y55,DK,1979,20.8
YR,M,Y56,DK,1979,20.0
YR,M,Y57,DK,1979,19.3
YR,M,Y58,DK,1979,18.5
YR,M,Y59,DK,1979,17.8
YR,M,Y6,DK,1979,66.1
YR,M,Y60,DK,1979,17.1
YR,M,Y61,DK,1979,16.4
YR,M,Y62,DK,1979,15.7
YR,M,Y63,DK,1979,15.0
YR,M,Y64,DK,1979,14.4
YR,M,Y65,DK,1979,13.7
YR,M,Y66,DK,1979,13.1
YR,M,Y67,DK,1979,12.4
YR,M,Y68,DK,1979,11.8
YR,M,Y69,DK,1979,11.3
YR,M,Y7,DK,1979,65.2
YR,M,Y70,DK,1979,10.7
YR,M,Y71,DK,1979,10.2
YR,M,Y72,DK,1979,9.7
YR,M,Y73,DK,1979,9.2
YR,M,Y74,DK,1979,8.7
YR,M,Y75,DK,1979,8.2
YR,M,Y76,DK,1979,7.8
YR,M,Y77,DK,1979,7.4
YR,M,Y78,DK,1979,7.0
YR,M,Y79,DK,1979,6.6
YR,M,Y8,DK,1979,64.2
YR,M,Y80,DK,1979,6.2
YR,M,Y81,DK,1979,5.8
YR,M,Y82,DK,1979,5.5
YR,M,Y83,DK,1979,5.2
YR,M,Y84,DK,1979,4.9
YR,M,Y9,DK,1979,63.2
YR,M,Y_GE85,DK,1979,4.6
YR,M,Y_LT1,DK,1979,71.2
YR,T,Y1,DK,1979,73.9
YR,T,Y10,DK,1979,65.2
YR,T,Y11,DK,1979,64.2
YR,T,Y12,DK,1979,63.2
YR,T,Y13,DK,1979,62.2
YR,T,Y14,DK,1979,61.3
YR,T,Y15,DK,1979,60.3
YR,T,Y16,DK,1979,59.3
YR,T,Y17,DK,1979,58.3
YR,T,Y18,DK,1979,57.4
YR,T,Y19,DK,1979,56.4
YR,T,Y2,DK,1979,73.0
YR,T,Y20,DK,1979,55.5
YR,T,Y21,DK,1979,54.5
YR,T,Y22,DK,1979,53.6
YR,T,Y23,DK,1979,52.6
YR,T,Y24,DK,1979,51.7
YR,T,Y25,DK,1979,50.7
YR,T,Y26,DK,1979,49.7
YR,T,Y27,DK,1979,48.8
YR,T,Y28,DK,1979,47.8
YR,T,Y29,DK,1979,46.9
YR,T,Y3,DK,1979,72.0
YR,T,Y30,DK,1979,45.9
YR,T,Y31,DK,1979,45.0
YR,T,Y32,DK,1979,44.0
YR,T,Y33,DK,1979,43.0
YR,T,Y34,DK,1979,42.1
YR,T,Y35,DK,1979,41.1
YR,T,Y36,DK,1979,40.2
YR,T,Y37,DK,1979,39.2
YR,T,Y38,DK,1979,38.3
YR,T,Y39,DK,1979,37.4
YR,T,Y4,DK,1979,71.1
YR,T,Y40,DK,1979,36.4
YR,T,Y41,DK,1979,35.5
YR,T,Y42,DK,1979,34.6
YR,T,Y43,DK,1979,33.7
YR,T,Y44,DK,1979,32.8
YR,T,Y45,DK,1979,31.8
YR,T,Y46,DK,1979,30.9
YR,T,Y47,DK,1979,30.1
YR,T,Y48,DK,1979,29.2
YR,T,Y49,DK,1979,28.3
YR,T,Y5,DK,1979,70.1
YR,T,Y50,DK,1979,27.4
YR,T,Y51,DK,1979,26.6
YR,T,Y52,DK,1979,25.7
YR,T,Y53,DK,1979,24.9
YR,T,Y54,DK,1979,24.1
YR,T,Y55,DK,1979,23.3
YR,T,Y56,DK,1979,22.5
YR,T,Y57,DK,1979,21.7
YR,T,Y58,DK,1979,20.9
YR,T,Y59,DK,1979,20.1
YR,T,Y6,DK,1979,69.1
YR,T,Y60,DK,1979,19.4
YR,T,Y61,DK,1979,18.6
YR,T,Y62,DK,1979,17.9
YR,T,Y63,DK,1979,17.2
YR,T,Y64,DK,1979,16.5
YR,T,Y65,DK,1979,15.8
YR,T,Y66,DK,1979,15.1
YR,T,Y67,DK,1979,14.4
YR,T,Y68,DK,1979,13.7
YR,T,Y69,DK,1979,13.1
YR,T,Y7,DK,1979,68.1
YR,T,Y70,DK,1979,12.5
YR,T,Y71,DK,1979,11.9
YR,T,Y72,DK,1979,11.3
YR,T,Y73,DK,1979,10.7
YR,T,Y74,DK,1979,10.2
YR,T,Y75,DK,1979,9.6
YR,T,Y76,DK,1979,9.1
YR,T,Y77,DK,1979,8.6
YR,T,Y78,DK,1979,8.1
YR,T,Y79,DK,1979,7.7
YR,T,Y8,DK,1979,67.2
YR,T,Y80,DK,1979,7.2
YR,T,Y81,DK,1979,6.8
YR,T,Y82,DK,1979,6.4
YR,T,Y83,DK,1979,6.0
YR,T,Y84,DK,1979,5.7
YR,T,Y9,DK,1979,66.2
YR,T,Y_GE85,DK,1979,5.3
YR,T,Y_LT1,DK,1979,74.3
YR,F,Y1,DK,1978,77.2
YR,F,Y10,DK,1978,68.4
YR,F,Y11,DK,1978,67.4
YR,F,Y12,DK,1978,66.4
YR,F,Y13,DK,1978,65.4
YR,F,Y14,DK,1978,64.4
YR,F,Y15,DK,1978,63.4
YR,F,Y16,DK,1978,62.4
YR,F,Y17,DK,1978,61.5
YR,F,Y18,DK,1978,60.5
YR,F,Y19,DK,1978,59.5
YR,F,Y2,DK,1978,76.2
YR,F,Y20,DK,1978,58.6
YR,F,Y21,DK,1978,57.6
YR,F,Y22,DK,1978,56.6
YR,F,Y23,DK,1978,55.6
YR,F,Y24,DK,1978,54.7
YR,F,Y25,DK,1978,53.7
YR,F,Y26,DK,1978,52.7
YR,F,Y27,DK,1978,51.7
YR,F,Y28,DK,1978,50.7
YR,F,Y29,DK,1978,49.8
YR,F,Y3,DK,1978,75.2
YR,F,Y30,DK,1978,48.8
YR,F,Y31,DK,1978,47.8
YR,F,Y32,DK,1978,46.9
YR,F,Y33,DK,1978,45.9
YR,F,Y34,DK,1978,44.9
YR,F,Y35,DK,1978,44.0
YR,F,Y36,DK,1978,43.0
YR,F,Y37,DK,1978,42.0
YR,F,Y38,DK,1978,41.1
YR,F,Y39,DK,1978,40.1
YR,F,Y4,DK,1978,74.3
YR,F,Y40,DK,1978,39.2
YR,F,Y41,DK,1978,38.3
YR,F,Y42,DK,1978,37.3
YR,F,Y43,DK,1978,36.4
YR,F,Y44,DK,1978,35.5
YR,F,Y45,DK,1978,34.6
YR,F,Y46,DK,1978,33.7
YR,F,Y47,DK,1978,32.8
YR,F,Y48,DK,1978,31.9
YR,F,Y49,DK,1978,31.0
YR,F,Y5,DK,1978,73.3
YR,F,Y50,DK,1978,30.1
YR,F,Y51,DK,1978,29.2
YR,F,Y52,DK,1978,28.4
YR,F,Y53,DK,1978,27.5
YR,F,Y54,DK,1978,26.6
YR,F,Y55,DK,1978,25.8
YR,F,Y56,DK,1978,25.0
YR,F,Y57,DK,1978,24.1
YR,F,Y58,DK,1978,23.3
YR,F,Y59,DK,1978,22.5
YR,F,Y6,DK,1978,72.3
YR,F,Y60,DK,1978,21.7
YR,F,Y61,DK,1978,20.9
YR,F,Y62,DK,1978,20.1
YR,F,Y63,DK,1978,19.3
YR,F,Y64,DK,1978,18.5
YR,F,Y65,DK,1978,17.7
YR,F,Y66,DK,1978,17.0
YR,F,Y67,DK,1978,16.2
YR,F,Y68,DK,1978,15.5
YR,F,Y69,DK,1978,14.8
YR,F,Y7,DK,1978,71.3
YR,F,Y70,DK,1978,14.1
YR,F,Y71,DK,1978,13.4
YR,F,Y72,DK,1978,12.7
YR,F,Y73,DK,1978,12.1
YR,F,Y74,DK,1978,11.4
YR,F,Y75,DK,1978,10.8
YR,F,Y76,DK,1978,10.2
YR,F,Y77,DK,1978,9.6
YR,F,Y78,DK,1978,9.1
YR,F,Y79,DK,1978,8.5
YR,F,Y8,DK,1978,70.3
YR,F,Y80,DK,1978,8.0
YR,F,Y81,DK,1978,7.5
YR,F,Y82,DK,1978,7.1
YR,F,Y83,DK,1978,6.7
YR,F,Y84,DK,1978,6.3
YR,F,Y9,DK,1978,69.4
YR,F,Y_GE85,DK,1978,5.9
YR,F,Y_LT1,DK,1978,77.6
YR,M,Y1,DK,1978,71.2
YR,M,Y10,DK,1978,62.5
YR,M,Y11,DK,1978,61.5
YR,M,Y12,DK,1978,60.5
YR,M,Y13,DK,1978,59.6
YR,M,Y14,DK,1978,58.6
YR,M,Y15,DK,1978,57.6
YR,M,Y16,DK,1978,56.6
YR,M,Y17,DK,1978,55.7
YR,M,Y18,DK,1978,54.7
YR,M,Y19,DK,1978,53.8
YR,M,Y2,DK,1978,70.3
YR,M,Y20,DK,1978,52.9
YR,M,Y21,DK,1978,51.9
YR,M,Y22,DK,1978,51.0
YR,M,Y23,DK,1978,50.0
YR,M,Y24,DK,1978,49.1
YR,M,Y25,DK,1978,48.2
YR,M,Y26,DK,1978,47.2
YR,M,Y27,DK,1978,46.3
YR,M,Y28,DK,1978,45.3
YR,M,Y29,DK,1978,44.4
YR,M,Y3,DK,1978,69.3
YR,M,Y30,DK,1978,43.4
YR,M,Y31,DK,1978,42.5
YR,M,Y32,DK,1978,41.5
YR,M,Y33,DK,1978,40.5
YR,M,Y34,DK,1978,39.6
YR,M,Y35,DK,1978,38.6
YR,M,Y36,DK,1978,37.7
YR,M,Y37,DK,1978,36.8
YR,M,Y38,DK,1978,35.8
YR,M,Y39,DK,1978,34.9
YR,M,Y4,DK,1978,68.4
YR,M,Y40,DK,1978,33.9
YR,M,Y41,DK,1978,33.0
YR,M,Y42,DK,1978,32.1
YR,M,Y43,DK,1978,31.2
YR,M,Y44,DK,1978,30.3
YR,M,Y45,DK,1978,29.4
YR,M,Y46,DK,1978,28.5
YR,M,Y47,DK,1978,27.7
YR,M,Y48,DK,1978,26.8
YR,M,Y49,DK,1978,25.9
YR,M,Y5,DK,1978,67.4
YR,M,Y50,DK,1978,25.1
YR,M,Y51,DK,1978,24.2
YR,M,Y52,DK,1978,23.4
YR,M,Y53,DK,1978,22.6
YR,M,Y54,DK,1978,21.8
YR,M,Y55,DK,1978,21.0
YR,M,Y56,DK,1978,20.2
YR,M,Y57,DK,1978,19.4
YR,M,Y58,DK,1978,18.7
YR,M,Y59,DK,1978,17.9
YR,M,Y6,DK,1978,66.4
YR,M,Y60,DK,1978,17.2
YR,M,Y61,DK,1978,16.5
YR,M,Y62,DK,1978,15.8
YR,M,Y63,DK,1978,15.2
YR,M,Y64,DK,1978,14.5
YR,M,Y65,DK,1978,13.8
YR,M,Y66,DK,1978,13.2
YR,M,Y67,DK,1978,12.6
YR,M,Y68,DK,1978,12.0
YR,M,Y69,DK,1978,11.4
YR,M,Y7,DK,1978,65.4
YR,M,Y70,DK,1978,10.9
YR,M,Y71,DK,1978,10.4
YR,M,Y72,DK,1978,9.9
YR,M,Y73,DK,1978,9.4
YR,M,Y74,DK,1978,8.9
YR,M,Y75,DK,1978,8.5
YR,M,Y76,DK,1978,8.0
YR,M,Y77,DK,1978,7.6
YR,M,Y78,DK,1978,7.2
YR,M,Y79,DK,1978,6.8
YR,M,Y8,DK,1978,64.4
YR,M,Y80,DK,1978,6.5
YR,M,Y81,DK,1978,6.1
YR,M,Y82,DK,1978,5.8
YR,M,Y83,DK,1978,5.5
YR,M,Y84,DK,1978,5.2
YR,M,Y9,DK,1978,63.5
YR,M,Y_GE85,DK,1978,4.9
YR,M,Y_LT1,DK,1978,71.5
YR,T,Y1,DK,1978,74.2
YR,T,Y10,DK,1978,65.4
YR,T,Y11,DK,1978,64.4
YR,T,Y12,DK,1978,63.4
YR,T,Y13,DK,1978,62.4
YR,T,Y14,DK,1978,61.4
YR,T,Y15,DK,1978,60.5
YR,T,Y16,DK,1978,59.5
YR,T,Y17,DK,1978,58.5
YR,T,Y18,DK,1978,57.6
YR,T,Y19,DK,1978,56.6
YR,T,Y2,DK,1978,73.2
YR,T,Y20,DK,1978,55.7
YR,T,Y21,DK,1978,54.7
YR,T,Y22,DK,1978,53.8
YR,T,Y23,DK,1978,52.8
YR,T,Y24,DK,1978,51.9
YR,T,Y25,DK,1978,50.9
YR,T,Y26,DK,1978,49.9
YR,T,Y27,DK,1978,49.0
YR,T,Y28,DK,1978,48.0
YR,T,Y29,DK,1978,47.0
YR,T,Y3,DK,1978,72.2
YR,T,Y30,DK,1978,46.1
YR,T,Y31,DK,1978,45.1
YR,T,Y32,DK,1978,44.2
YR,T,Y33,DK,1978,43.2
YR,T,Y34,DK,1978,42.2
